X,Y,NOME_UF,TIPO,DATA_INI_U,DATA_INI_1,ACES,ULS,ARS,COD_POSTAL,COD_POST_1,DES_FREGUE,DES_CONCEL,WGS84_LAT_,WGS84_LONG,field_14,icon_url
-7.45246,38.1377,UCSP Moura,UCSP,3/20/2007,3/20/2007,ACES Baixo Alentejo,ULS Baixo Alentejo,ARS Alentejo,7860-222,Moura,Uni?o das freguesias de Moura (Santo Agostinho e S?o Jo?o Baptista) e Santo Amador,Moura,38.137700000000002,-7.452460000000000,BEJA,./0.png
-8.64494,37.6009,UCSP Odemira,UCSP,3/20/2007,3/20/2007,ACES Alentejo Litoral,ULS Litoral Alentejano,ARS Alentejo,7630-236,Odemira,S?o Salvador e Santa Maria,Odemira,37.600900000000003,-8.644940000000000,BEJA,./0.png
-8.22634,37.6532,UCSP Ourique,UCSP,3/20/2007,3/20/2007,ACES Baixo Alentejo,ULS Baixo Alentejo,ARS Alentejo,7670-262,Ourique,Ourique,Ourique,37.653199999999998,-8.226340000000000,BEJA,./0.png
-7.60294,37.941,UCSP Serpa,UCSP,3/20/2007,3/20/2007,ACES Baixo Alentejo,ULS Baixo Alentejo,ARS Alentejo,7830-648,Serpa,Uni?o das freguesias de Serpa (Salvador e Santa Maria),Serpa,37.941000000000003,-7.602940000000000,BEJA,./0.png
-7.8011,38.2104,UCSP Vidigueira,UCSP,3/20/2007,3/20/2007,ACES Baixo Alentejo,ULS Baixo Alentejo,ARS Alentejo,7960-280,Vidigueira,Vidigueira,Vidigueira,38.210400000000000,-7.801100000000000,BEJA,./0.png
-7.4014,38.7001,UCSP Alandroal,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7250-139,Alandroal,"Uni?o das freguesias de Alandroal (Nossa Senhora da Concei‡?o), S?o Br s dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto)",Alandroal,38.700099999999999,-7.401400000000000,VORA,./0.png
-7.58619,38.8485,UCSP Estremoz,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7100-500,Estremoz,Uni?o das freguesias de Estremoz (Santa Maria e Santo Andr‚),Estremoz,38.848500000000001,-7.586190000000000,VORA,./0.png
-8.07366,38.9526,UCSP Mora,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7490-252,Mora,Mora,Mora,38.952599999999997,-8.073660000000000,VORA,./0.png
-7.54939,38.6461,UCSP Redondo,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7170-027,Redondo,Redondo,Redondo,38.646099999999997,-7.549390000000000,VORA,./0.png
-8.45517,38.6746,UCSP Vendas Novas,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7080-135,Vendas Novas,Vendas Novas,Vendas Novas,38.674599999999998,-8.455170000000001,VORA,./0.png
-8.00459,38.3344,UCSP Viana do Alentejo,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7090-244,Viana do Alentejo,Viana do Alentejo,Viana do Alentejo,38.334400000000002,-8.004590000000000,VORA,./0.png
-7.41671,38.7758,UCSP Vila Vi‡osa,UCSP,3/20/2007,3/20/2007,ACES Alentejo Central,,ARS Alentejo,7160-274,Vila Vi‡osa,Nossa Senhora da Concei‡?o e S?o Bartolomeu,Vila Vi‡osa,38.775799999999997,-7.416710000000000,VORA,./0.png
-7.66077,39.1973,UCSP Alter do Ch?o,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7440-066,Alter do Ch?o,Alter do Ch?o,Alter do Ch?o,39.197299999999998,-7.660770000000000,PORTALEGRE,./0.png
0,0,UCSP Arronches,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7340-340,ARRONCHES,,,,,#N/A,./0.png
-7.88678,39.0532,UCSP Avis,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7480-102,Avis,Avis,Avis,39.053199999999997,-7.886780000000000,PORTALEGRE,./0.png
-7.45605,39.4139,UCSP Castelo de Vide,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7320-207,Castelo de Vide,Santa Maria da Devesa,Castelo de Vide,39.413899999999998,-7.456050000000000,PORTALEGRE,./0.png
-7.64628,39.2863,UCSP Crato,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7430-156,Crato,"Uni?o das freguesias de Crato e M rtires, Flor da Rosa e Vale do Peso",Crato,39.286299999999997,-7.646280000000000,PORTALEGRE,./0.png
0,0,UCSP Fronteira,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7460-100,FRONTEIRA,,,,,#N/A,./0.png
-7.93812,39.4642,UCSP Gavi?o,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,6040-118,Gavi?o,Gavi?o,Vila Nova de Famalic?o,39.464199999999998,-7.938120000000000,BRAGA,./0.png
-7.37312,39.3939,UCSP Marv?o,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7330-155,Marv?o,Santa Maria de Marv?o,Marv?o,39.393900000000002,-7.373120000000000,PORTALEGRE,./0.png
0,0,UCSP Monforte,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7450-114,MONFORTE,,,,,#N/A,./0.png
0,0,UCSP Nisa,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,6050-338,NISA,,,,,#N/A,./0.png
-7.67255,38.9567,UCSP Sousel,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7470-210,Sousel,Sousel,Sousel,38.956699999999998,-7.672550000000000,PORTALEGRE,./0.png
-8.00051,41.3838,UCSP Celorico de Basto,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4890-221,Celorico de Basto,"Uni?o das freguesias de Britelo, G‚meos e Ourilhe",Celorico de Basto,41.383800000000001,-8.000510000000000,BRAGA,./0.png
-8.52665,41.4066,UCSP Famalic?o,UCSP,3/20/2007,3/20/2007,ACES Ave / Famalic?o,,ARS Norte,4760-101,Vila Nova de Famalic?o,Uni?o das freguesias de Vila Nova de Famalic?o e Calend rio,Vila Nova de Famalic?o,41.406599999999997,-8.526650000000000,BRAGA,./0.png
0,0,UCSP Ruiv?es e Landim,UCSP,3/20/2007,3/20/2007,ACES Ave / Famalic?o,,ARS Norte,4770-495,RUIV?ES,,,,,#N/A,./0.png
-8.3112,41.7183,UCSP Terras de Bouro,UCSP,3/20/2007,3/20/2007,ACES Gerˆs / Cabreira,,ARS Norte,4840-100,Terras de Bouro,Moimenta,Terras de Bouro,41.718299999999999,-8.311199999999999,BRAGA,./0.png
-8.44927,41.6822,UCSP Terra Verde,UCSP,3/20/2007,3/20/2007,ACES Gerˆs / Cabreira,,ARS Norte,4730-390,Pico de Regalados,"Uni?o das freguesias de Pico de Regalados, Gondi?es e M¢s",Vila Verde,41.682200000000002,-8.449270000000000,BRAGA,./0.png
-8.40201,41.5861,UCSP Ada£fe,UCSP,3/20/2007,3/20/2007,ACES Braga,,ARS Norte,4710-820,Ada£fe,Ada£fe,Braga,41.586100000000002,-8.402010000000001,BRAGA,./0.png
-8.61259,41.1695,UCSP Vale Formoso,UCSP,3/19/2007,3/19/2007,ACES Porto Oriental,,ARS Norte,4200-510,Porto,Paranhos,Porto,41.169499999999999,-8.612590000000001,PORTO,./0.png
-8.94526,39.3438,UCSP Rio Maior,UCSP,3/20/2007,3/20/2007,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2040-349,Rio Maior,Rio Maior,Rio Maior,39.343800000000002,-8.945259999999999,SANTARM,./0.png
-7.17528,41.4839,UCSP Mirandela I,UCSP,3/20/2007,3/20/2007,ACES Nordeste,ULS Nordeste,ARS Norte,5370-206,Mirandela,Mirandela,Mirandela,41.483899999999998,-7.175280000000000,BRAGAN€A,./0.png
0,0,UCSP Mirandela II,UCSP,3/20/2007,3/20/2007,ACES Nordeste,ULS Nordeste,ARS Norte,5385-086,TORRE D. CHAMA,,,,,#N/A,./0.png
-8.18667,41.2513,UCSP Vila Me?,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4605-384,Vila Me?,Vila Me?,Amarante,41.251300000000001,-8.186669999999999,PORTO,./0.png
-8.07871,41.2713,UCSP Amarante,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4600-093,Amarante,"Uni?o das freguesias de Amarante (S?o Gon‡alo), Madalena, Cepelos e Gat?o",Amarante,41.271299999999997,-8.078709999999999,PORTO,./0.png
-7.99969,41.2624,UCSP Mar?o V rzea,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4600-770,V rzea,"Uni?o das freguesias de Aboadela, Sanche e V rzea",Amarante,41.262400000000000,-7.999690000000000,PORTO,./0.png
-8.1621,41.3031,UCSP Figueir¢,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4615-176,Figueir¢,Uni?o das freguesias de Figueir¢ (Santiago e Santa Cristina),Amarante,41.303100000000001,-8.162100000000001,PORTO,./0.png
-8.61378,41.0568,UCSP Arcozelo / Serzedo,UCSP,3/20/2007,3/20/2007,ACES Espinho / Gaia,,ARS Norte,4405-463,Serzedo,Uni?o das freguesias de Serzedo e Perosinho,Vila Nova de Gaia,41.056800000000003,-8.613780000000000,PORTO,./0.png
-9.11123,39.4436,UCSP Bai?o,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,5040-027,Teixeira Bai?o,Uni?o das freguesias de Teixeira e Teixeir¢,Bai?o,39.443600000000004,-9.111230000000001,PORTO,./0.png
-8.58925,41.1571,UCSP S?o Roque Lameira,UCSP,3/20/2007,3/20/2007,ACES Porto Oriental,,ARS Norte,4350-317,Porto,Campanh?,Porto,41.157100000000000,-8.589250000000000,PORTO,./0.png
-8.56753,41.1515,UCSP Azevedo Campanh?,UCSP,3/19/2007,3/19/2007,ACES Porto Oriental,,ARS Norte,4300-049,Porto,Campanh?,Porto,41.151499999999999,-8.567530000000000,PORTO,./0.png
-8.50147,41.0667,UCSP Crestuma / Olival,UCSP,3/20/2007,3/20/2007,ACES Espinho / Gaia,,ARS Norte,4415-581,Crestuma,"Uni?o das freguesias de Sandim, Olival, Lever e Crestuma",Vila Nova de Gaia,41.066699999999997,-8.501469999999999,PORTO,./0.png
-8.48022,41.0658,UCSP Lever / Pedemoura,UCSP,3/20/2007,3/20/2007,ACES Espinho / Gaia,,ARS Norte,4415-663,Lever,"Uni?o das freguesias de Sandim, Olival, Lever e Crestuma",Vila Nova de Gaia,41.065800000000003,-8.480219999999999,PORTO,./0.png
-8.62052,41.1564,UCSP Carvalhosa,UCSP,3/20/2007,3/20/2007,ACES Porto Ocidental,,ARS Norte,4050-109,Porto,"Uni?o das freguesias de Cedofeita, Santo Ildefonso, S‚, Miragaia, S?o Nicolau e Vit¢ria",Porto,41.156399999999998,-8.620520000000001,PORTO,./0.png
-8.68176,41.1602,UCSP Foz do Douro,UCSP,3/20/2007,3/20/2007,ACES Porto Ocidental,,ARS Norte,4150-502,Porto,"Uni?o das freguesias de Aldoar, Foz do Douro e Nevogilde",Porto,41.160200000000003,-8.681760000000001,PORTO,./0.png
-8.27801,41.2807,UCSP Lousada II,UCSP,3/20/2007,3/20/2007,ACES Vale do Sousa Norte,,ARS Norte,4620-697,Lousada,"Uni?o das freguesias de Silvares, Pias, Nogueira e Alvarenga",Lousada,41.280700000000003,-8.278010000000000,PORTO,./0.png
-8.22433,41.2674,UCSP Ca¡de / Meinedo,UCSP,3/20/2007,3/20/2007,ACES Vale do Sousa Norte,,ARS Norte,4620-040,Ca¡de de Rei,Ca¡de de Rei,Lousada,41.267400000000002,-8.224330000000000,PORTO,./0.png
-8.58914,41.2183,UCSP Maia,UCSP,3/20/2007,3/20/2007,ACES Maia / Valongo,,ARS Norte,4475-339,Maia,Milheir¢s,Maia,41.218299999999999,-8.589140000000000,PORTO,./0.png
-8.37712,41.2773,UCSP Nova Esperan‡a (Pa‡os de Ferreira),UCSP,3/20/2007,3/20/2007,ACES Vale do Sousa Norte,,ARS Norte,4590-612,Pa‡os de Ferreira,Pa‡os de Ferreira,Pa‡os de Ferreira,41.277299999999997,-8.377120000000000,PORTO,./0.png
-8.22711,41.1548,UCSP Tƒmega e Douro,UCSP,3/20/2007,3/20/2007,ACES Vale do Sousa Sul,,ARS Norte,4560-027,Abrag?o,Abrag?o,Penafiel,41.154800000000002,-8.227110000000000,PORTO,./0.png
-8.46539,41.1824,UCSP Campo,UCSP,3/20/2007,3/20/2007,ACES Maia / Valongo,,ARS Norte,4440-037,Campo,Uni?o das freguesias de Campo e Sobrado,Valongo,41.182400000000001,-8.465389999999999,PORTO,./0.png
-8.6403,41.1069,UCSP Madalena,UCSP,3/20/2007,3/20/2007,ACES Espinho / Gaia,,ARS Norte,4405-726,Madalena,Madalena,Vila Nova de Gaia,41.106900000000003,-8.640300000000000,PORTO,./0.png
-8.55704,41.2167,UCSP Ermesinde I,UCSP,3/20/2007,3/20/2007,ACES Maia / Valongo,,ARS Norte,4445-401,Ermesinde,Ermesinde,Valongo,41.216700000000003,-8.557040000000001,PORTO,./0.png
-8.5797,41.1274,UCSP Oliveira do Douro,UCSP,3/20/2007,3/20/2007,ACES Gaia,,ARS Norte,4430-381,Vila Nova de Gaia,Oliveira do Douro,Vila Nova de Gaia,41.127400000000002,-8.579700000000001,PORTO,./0.png
-8.55973,41.113,UCSP Avintes,UCSP,3/20/2007,3/20/2007,ACES Gaia,,ARS Norte,4430-803,Avintes,Avintes,Vila Nova de Gaia,41.113000000000000,-8.559730000000000,PORTO,./0.png
-8.67573,41.2154,UCSP Santa Cruz do Bispo,UCSP,3/20/2007,3/20/2007,ACES Matosinhos,ULS Matosinhos,ARS Norte,4455-833,Santa Cruz do Bispo,"Uni?o das freguesias de Perafita, Lavra e Santa Cruz do Bispo",Matosinhos,41.215400000000002,-8.675730000000000,PORTO,./0.png
-8.61111,41.1974,UCSP S?o Mamede,UCSP,3/20/2007,3/20/2007,ACES Matosinhos,ULS Matosinhos,ARS Norte,4465-156,S?o Mamede Infesta,Uni?o das freguesias de S?o Mamede de Infesta e Senhora da Hora,Matosinhos,41.197400000000002,-8.611110000000000,PORTO,./0.png
-8.68008,41.1862,UCSP Matosinhos,UCSP,3/20/2007,3/20/2007,ACES Matosinhos,ULS Matosinhos,ARS Norte,4450-021,Matosinhos,Uni?o das freguesias de Matosinhos e Le‡a da Palmeira,Matosinhos,41.186199999999999,-8.680080000000000,PORTO,./0.png
-8.56314,41.9118,UCSP Paredes de Coura,UCSP,3/20/2007,3/20/2007,ACES Alto Minho,ULS Alto Minho,ARS Norte,4940-520,Paredes de Coura,Uni?o das freguesias de Paredes de Coura e Resende,Paredes de Coura,41.911799999999999,-8.563140000000001,VIANA DO CASTELO,./0.png
-8.6473,42.0232,UCSP Valen‡a,UCSP,3/20/2007,3/20/2007,ACES Alto Minho,ULS Alto Minho,ARS Norte,4930-768,Valen‡a,"Uni?o das freguesias de Valen‡a, Cristelo C“vo e Ar?o",Valen‡a,42.023200000000003,-8.647300000000000,VIANA DO CASTELO,./0.png
-8.82861,41.6948,UCSP Viana do Castelo,UCSP,3/20/2007,3/20/2007,ACES Alto Minho,ULS Alto Minho,ARS Norte,4900-530,Viana do Castelo,Uni?o das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo,41.694800000000001,-8.828609999999999,VIANA DO CASTELO,./0.png
-7.46465,41.7471,UCSP Chaves I-A,UCSP,3/19/2007,3/19/2007,ACES Alto Tƒmega e Barroso,,ARS Norte,5400-159,Chaves,Santa Maria Maior,Chaves,41.747100000000003,-7.464650000000000,VILA REAL,./0.png
-7.46465,41.7471,UCSP Chaves I-B,UCSP,3/20/2007,3/20/2007,ACES Alto Tƒmega e Barroso,,ARS Norte,5400-159,Chaves,Santa Maria Maior,Chaves,41.747100000000003,-7.464650000000000,VILA REAL,./0.png
-7.78268,41.8309,UCSP Montalegre,UCSP,3/20/2007,3/20/2007,ACES Alto Tƒmega e Barroso,,ARS Norte,5470-225,Montalegre,Uni?o das freguesias de Montalegre e Padroso,Montalegre,41.830900000000000,-7.782680000000000,VILA REAL,./0.png
-8.44144,40.6275,UCSP ?gueda I,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3750-811,Valongo do Vouga,Uni?o das freguesias de Vouzela e Pa‡os de Vilharigues,Vouzela,40.627499999999998,-8.441440000000000,VISEU,./0.png
-8.44653,40.5824,UCSP ?gueda II,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3750-102,?gueda,Uni?o das freguesias de ?gueda e Borralha,?gueda,40.582400000000000,-8.446529999999999,AVEIRO,./0.png
-8.46182,40.5679,UCSP ?gueda III,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3750-721,Recard?es,Uni?o das freguesias de Recard?es e Espinhel,?gueda,40.567900000000002,-8.461819999999999,AVEIRO,./0.png
-8.43066,40.5215,UCSP ?gueda V,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3750-064,Aguada de Cima,Aguada de Cima,?gueda,40.521500000000003,-8.430660000000000,AVEIRO,./0.png
0,0,UCSP Anadia I,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3780-179,S. Louren‡o do Bairro,S?o Louren‡o do Bairro,Anadia,,,AVEIRO,./0.png
-8.47183,40.4866,UCSP Anadia II,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3780-111,Sangalhos,Sangalhos,Anadia,40.486600000000003,-8.471830000000001,AVEIRO,./0.png
-8.44039,40.4358,UCSP Anadia III,UCSP,3/20/2007,3/20/2007,ACES Baixo Vouga,,ARS Centro,3780-203,Anadia,Uni?o das freguesias de Arcos e Mogofores,Anadia,40.435800000000000,-8.440390000000001,AVEIRO,./0.png
-8.25466,40.93,UCSP Arouca,UCSP,3/20/2007,3/20/2007,ACES Feira e Arouca,,ARS Norte,4540-140,Arouca,Uni?o das freguesias de Arouca e Burgo,Arouca,40.930000000000000,-8.254659999999999,AVEIRO,./0.png
-8.73158,40.6623,UCSP Aveiro I,UCSP,01-01-11,01-01-11,ACES Baixo Vouga,,ARS Centro,3800-901,Aveiro,S?o Jacinto,Aveiro,40.662300000000002,-8.731579999999999,AVEIRO,./0.png
-8.56171,40.6208,UCSP Aveiro II,UCSP,01-01-11,01-01-11,ACES Baixo Vouga,,ARS Centro,3800-775,Eixo,Uni?o das freguesias de Eixo e Eirol,Aveiro,40.620800000000003,-8.561710000000000,AVEIRO,./0.png
-8.63773,41.0028,UCSP Espinho,UCSP,3/20/2007,3/20/2007,ACES Espinho / Gaia,,ARS Norte,4500-330,Espinho,Espinho,Espinho,41.002800000000001,-8.637729999999999,AVEIRO,./0.png
-8.46293,41.0117,UCSP Este,UCSP,3/20/2007,3/20/2007,ACES Feira e Arouca,,ARS Norte,4525-117,Canedo,"Uni?o das freguesias de Canedo, Vale e Vila Maior",Santa Maria da Feira,41.011699999999998,-8.462930000000000,AVEIRO,./0.png
-8.51687,40.9217,UCSP Sul (Santa Maria da Feira),UCSP,3/20/2007,3/20/2007,ACES Feira e Arouca,,ARS Norte,4520-027,Escap?es,Escap?es,Santa Maria da Feira,40.921700000000001,-8.516870000000001,AVEIRO,./0.png
-8.73132,40.6222,UCSP ?lhavo I,UCSP,03-01-10,03-01-10,ACES Baixo Vouga,,ARS Centro,3830-000,Gafanha da Encarna‡ƒo,Gafanha da Encarna‡?o,?lhavo,40.622199999999999,-8.731320000000000,AVEIRO,./0.png
-8.35913,41.0385,UCSP Oliveira do Arda,UCSP,3/20/2007,3/20/2007,ACES Vale do Sousa Sul,,ARS Norte,4550-612,Raiva,"Uni?o das freguesias de Raiva, Pedorido e Para¡so",Castelo de Paiva,41.038499999999999,-8.359130000000000,AVEIRO,./0.png
-8.53191,40.8087,UCSP Sul (Oliveira de Azem‚is),UCSP,3/20/2007,3/20/2007,ACES Aveiro Norte,,ARS Norte,3720-059,Loureiro,Loureiro,Oliveira de Azem‚is,40.808700000000002,-8.531910000000000,AVEIRO,./0.png
-8.65846,40.5438,UCSP Vagos I,UCSP,01-01-11,01-01-11,ACES Baixo Vouga,,ARS Centro,3840-355,Sosaÿ,Sosa,Vagos,40.543799999999997,-8.658460000000000,AVEIRO,./0.png
0,0,UCSP Vagos II,UCSP,01-01-11,01-01-11,ACES Baixo Vouga,,ARS Centro,3840-326,PONTE DE VAGOS,Uni?o das freguesias de Ponte de Vagos e Santa Catarina,Vagos,,,AVEIRO,./0.png
0,0,UCSP Vila Velha de Rod?o,UCSP,3/20/2007,3/20/2007,ACES Beira Interior Sul,ULS Castelo Branco,ARS Centro,6030-230,Vila Velha de Rod?o,Vila Velha de R¢d?o,Vila Velha de R¢d?o,,,CASTELO BRANCO,./0.png
-8.79121,40.1937,UCSP Figueira da Foz Norte,UCSP,03-01-11,03-01-11,ACES Baixo Mondego,,ARS Centro,3090-401,Figueira da Foz,Alhadas,Figueira da Foz,40.193700000000000,-8.791210000000000,COIMBRA,./0.png
-8.87073,40.166,UCSP Figueira da Foz Urbana,UCSP,10-01-10,10-01-10,ACES Baixo Mondego,,ARS Centro,3080-254,Figueira da Foz,Buarcos,Figueira da Foz,40.165999999999997,-8.870730000000000,COIMBRA,./0.png
-8.83102,40.0928,UCSP Figueira da Foz Sul,UCSP,03-01-11,03-01-11,ACES Baixo Mondego,,ARS Centro,3090-461,Lavos,Lavos,Figueira da Foz,40.092799999999997,-8.831020000000001,COIMBRA,./0.png
-8.67906,40.1781,UCSP Montemor-o-Velho,UCSP,11-01-10,11-01-10,ACES Baixo Mondego,,ARS Centro,3140-250,Montemor-o-Velho,Uni?o das freguesias de Montemor-o-Velho e Gat?es,Montemor-o-Velho,40.178100000000001,-8.679060000000000,COIMBRA,./0.png
-7.53573,40.6209,UCSP Fornos de Algodres,UCSP,3/20/2007,3/20/2007,ACES Guarda,ULS Guarda,ARS Centro,6370-127,Fornos de Algodres,Fornos de Algodres,Fornos de Algodres,40.620899999999999,-7.535730000000000,GUARDA,./0.png
-7.26129,40.9674,UCSP Mˆda,UCSP,3/20/2007,3/20/2007,ACES Guarda,ULS Guarda,ARS Centro,6430-183,Mˆda,"Mˆda, Outeiro de Gatos e Fonte Longa",Mˆda,40.967399999999998,-7.261290000000000,GUARDA,./0.png
-8.9269,39.5659,UCSP D. Nuno,UCSP,3/20/2007,3/20/2007,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2460-601,Aljubarrota,Aljubarrota,Alcoba‡a,39.565899999999999,-8.926900000000000,LEIRIA,./0.png
-9.10193,39.5003,UCSP Litoral,UCSP,3/20/2007,3/20/2007,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2460-105,Alfeizer?o,Alfeizer?o,Alcoba‡a,39.500300000000003,-9.101929999999999,LEIRIA,./0.png
-8.09129,41.0741,UCSP Cinf?es,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4690-047,Cinf?es,Cinf?es,Cinf?es,41.074100000000001,-8.091290000000001,VISEU,./0.png
-9.13136,38.7365,UCSP Alameda,UCSP,3/20/2007,3/20/2007,ACES Lisboa Central,,ARS Lisboa e Vale do Tejo,1900-181,Lisboa,Areeiro,Lisboa,38.736499999999999,-9.131360000000001,LISBOA,./0.png
-9.185,38.7058,UCSP Alcƒntara,UCSP,3/20/2007,3/20/2007,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,1349-049,Lisboa,Alcƒntara,Lisboa,38.705800000000004,-9.185000000000000,LISBOA,./0.png
-9.34367,38.7955,UCSP Algueir?o,UCSP,3/20/2007,3/20/2007,ACES Sintra,,ARS Lisboa e Vale do Tejo,2725-391,Mem Martins,Algueir?o-Mem Martins,Sintra,38.795499999999997,-9.343669999999999,LISBOA,./0.png
-9.00903,38.9258,UCSP Alhandra,UCSP,3/20/2007,3/20/2007,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2600-425,Alhandra,"Uni?o das freguesias de Alhandra, S?o Jo?o dos Montes e Calhandriz",Vila Franca de Xira,38.925800000000002,-9.009029999999999,LISBOA,./0.png
-9.03954,38.8927,UCSP Alverca do Ribatejo,UCSP,3/20/2007,3/20/2007,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2615-042,Alverca do Ribatejo,Uni?o das freguesias de Alverca do Ribatejo e Sobralinho,Vila Franca de Xira,38.892699999999998,-9.039540000000001,LISBOA,./0.png
-9.14897,38.7598,UCSP Alvalade,UCSP,3/20/2007,3/20/2007,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1749-080,Lisboa,Alvalade,Lisboa,38.759799999999998,-9.148970000000000,LISBOA,./0.png
-9.20032,38.7485,UCSP Benfica,UCSP,3/19/2007,3/19/2007,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1500-310,Lisboa,Benfica,Lisboa,38.748500000000000,-9.200320000000000,LISBOA,./0.png
-9.29901,38.7687,UCSP Agualva,UCSP,3/20/2007,3/20/2007,ACES Sintra,,ARS Lisboa e Vale do Tejo,2735-045,Agualva,Uni?o das freguesias de Agualva e Mira-Sintra,Sintra,38.768700000000003,-9.299010000000001,LISBOA,./0.png
-9.30855,38.7696,UCSP Olival,UCSP,3/20/2007,3/20/2007,ACES Sintra,,ARS Lisboa e Vale do Tejo,2735-304,Cac‚m,Uni?o das freguesias do Cac‚m e S?o Marcos,Sintra,38.769599999999997,-9.308550000000000,LISBOA,./0.png
-9.23836,38.7282,UCSP Carnaxide,UCSP,3/20/2007,3/20/2007,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,2795-110,Carnaxide,Uni?o das freguesias de Carnaxide e Queijas,Oeiras,38.728200000000001,-9.238360000000000,LISBOA,./0.png
-9.23475,38.7153,UCSP Linda-a-Velha,UCSP,3/20/2007,3/20/2007,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,2799-534,Linda-a-Velha,"Uni?o das freguesias de Alg‚s, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,38.715299999999999,-9.234750000000000,LISBOA,./0.png
-9.42111,38.7027,UCSP Cascais,UCSP,3/20/2007,3/20/2007,ACES Cascais,,ARS Lisboa e Vale do Tejo,2750-437,Cascais,Uni?o das freguesias de Cascais e Estoril,Cascais,38.702700000000000,-9.421110000000001,LISBOA,./0.png
-9.4072,38.7301,UCSP Alcabideche,UCSP,3/20/2007,3/20/2007,ACES Cascais,,ARS Lisboa e Vale do Tejo,2645-559,Alcabideche,Alcabideche,Cascais,38.730100000000000,-9.407200000000000,LISBOA,./0.png
-9.38151,38.6988,UCSP Estoril,UCSP,3/20/2007,3/20/2007,ACES Cascais,,ARS Lisboa e Vale do Tejo,2765-618,Estoril,Uni?o das freguesias de Cascais e Estoril,Cascais,38.698799999999999,-9.381510000000000,LISBOA,./0.png
-9.16113,38.7722,UCSP Lumiar,UCSP,3/20/2007,3/20/2007,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1750-144,Lisboa,Lumiar,Lisboa,38.772199999999998,-9.161130000000000,LISBOA,./0.png
